status,badgeCategory_name,Company_Name,Company_Type,Country_of_Residence,created_at,Industry,Is_this_your_first_time_attending_Ai_Everything,is_upgraded,isDropOff,Job_Title,Media_Type,Nationality,need_approval,operatingSystem,paid_amount_egp,paid_amount_usd,Payment Method,payment_card,payment_status,promoCode_id,promoCode_name,Publication_Name,Publication_Website,School_Name,source,Stage_Of_Funding,Student_ID,ticketType,Title,updated_at,Upload_here_your_Press_credentials_company_badge_ID_etc,urn,utm_campaign,utm_content,utm_medium,utm_source,utm_term,Visa_invitation_Letter,What_day_would_you_like_to_attend_the_training_on,What_Products_Services_Are_You_Looking_For,Who_Are_You_Funded_By,Would_you_like_to_attend_AWS_training_academy_session
Completed,Visitor Pass,Novomind ,Corporate,Egypt,"""2026-01-13T13:01:57.978Z""",Artificial Intelligence,,FALSE,FALSE,Manager,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T13:01:58.000Z""",,7590245131,,,novomindMEA,VisitorInvite,,No,,"Artificial Intelligence, Software Services",,
Completed,Visitor Pass,Access For Import and Export ,Distributor,Egypt,"""2026-01-13T12:50:54.000Z""",SG & Telecommunications,,FALSE,FALSE,CEO,,Egypt,FALSE,Mac OS X 10_15_7,210,0,local,card,Paid,53d86b2c-c6cd-4ee8-a12b-ed8c29e9178b,prepop3L5DJ7,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T12:54:21.000Z""",,3745428014,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"5G & Telecommunications, Consumer Tech, Mobile Accessories & Peripherals, Retail Tech, Software Services",,
Drop Off,Visitor Pass,Business Fitness,Corporate,Egypt,"""2026-01-13T12:47:16.029Z""",Education,,FALSE,TRUE,Chief Executive Officer,,Egypt,FALSE,iPhone,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T12:47:16.000Z""",,4443974694,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Creative Economy, Education Tech, Digital Finance, HealthTech, Marketing & Advertising Tech",,
Drop Off,Visitor Pass,sky medical,Corporate,Egypt,"""2026-01-13T11:56:03.514Z""",Cosmetics,,FALSE,TRUE, Marketing Specialist,,Egypt,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T11:56:03.000Z""",,7778719346,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"3D Printing & Printing Services, Marketing & Advertising Tech, Media",,
Completed,Exhibitor,Olimi AI,,Egypt,"""2026-01-13T11:48:01.094Z""",,,FALSE,FALSE,AI ML ,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-13T11:48:01.094Z""",,7092252340,,,,,,No,,,,
Drop Off,All Access Pass,Future Group,Industry Association,Egypt,"""2026-01-13T11:44:57.264Z""",Artificial Intelligence,,FALSE,TRUE,Business Developer,,Egypt,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Online Page,,,Delegate,,"""2026-01-13T11:44:57.264Z""",,4679465206,,,,,,No,,"Blockchain, Artificial Intelligence, Digital Finance, PropTech, Regulatory Technology",,
Drop Off,Visitor Pass,MSI,Distributor,Egypt,"""2026-01-13T11:12:49.988Z""",Gaming,,FALSE,TRUE,Sales Manager,,Egypt,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T11:13:18.000Z""",,1941609234,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Future Mobility & Transportation, Big Data & Analytics, Smart Manufacturing",,
Completed,Visitor Pass,EXBY,Corporate,Egypt,"""2026-01-13T10:52:00.749Z""",Digital Economy,,FALSE,FALSE,Founder and Chairman,,Egypt,FALSE,Windows NT 10.0,210,0,local,card,Paid,28fadaae-cfa6-4815-8397-b6aa191b8d0e,prepopLE9SC8,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T10:56:43.000Z""",,2348967715,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Ecommerce, Digital Finance, Incubator/Accelerator/Investment, Marketing & Advertising Tech",,
Drop Off,Visitor Pass,CMR,Government,Morocco,"""2026-01-13T10:43:01.326Z""",Government,,FALSE,TRUE,INGINIER,,Morocco,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T10:43:20.000Z""",,3940784543,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,Yes,,"Artificial Intelligence, Big Data & Analytics, Blockchain, Cloud Services",,
Drop Off,Visitor Pass,ARU Group,Startup,Egypt,"""2026-01-13T10:35:37.183Z""",Smart Cities,,FALSE,TRUE,Co-Founder ,,Egypt,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,Idea Stage/Bootstrapping,,Visitor Pass,,"""2026-01-13T10:35:37.000Z""",,5480187428,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"AgriTech & FoodTech, 3D Printing & Printing Services, Internet of Things (IOT), Smart Home & Smart Workplace, Smart Manufacturing",Private Equity,
Drop Off,Visitor Pass,emad-ghaly.com,SME,Egypt,"""2026-01-13T10:25:02.047Z""",Energy & Utilities,,FALSE,TRUE,Founder,,Egypt,FALSE,Mac OS X 10_15_7,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T10:25:21.000Z""",,9457538659,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Sustainability & Green Climate - Tech",,
Completed,Visitor Pass,Waffy App,Startup,Egypt,"""2026-01-13T10:03:42.981Z""",Digital Transformation,,FALSE,FALSE,Technical Lead,,Egypt,FALSE,iPhone,300,0,local,card,Paid,,,,,,Online Page,Pre-Seed,,Visitor Pass,,"""2026-01-13T10:04:44.000Z""",,9066283933,,,,,,No,,"Software Services, Artificial Intelligence",Venture Capital,
Drop Off,Visitor Pass,MUSANADA,Corporate,Saudi Arabia,"""2026-01-13T09:50:57.454Z""",Data Centres,,FALSE,TRUE,CEO,,Saudi Arabia,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T09:50:57.000Z""",,4842270461,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"3D Printing & Printing Services, Networking & Infrastructure",,
Completed,Media,,,Egypt,"""2026-01-13T09:46:29.503Z""",,Yes,FALSE,FALSE,Journalist,News,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,Alam Al-Mal,https://alamalmal.net/,,Online Page,,,Media,Mr,"""2026-01-13T10:08:00.704Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260113_094629.webp,2592808571,,,,,,No,,,,
Drop Off,Visitor Pass,Taqnyat Al Jawal company,Corporate,Jordan,"""2026-01-13T09:39:21.797Z""",SG & Telecommunications,,FALSE,TRUE,Business Development Manager,,Jordan,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T09:39:21.000Z""",,4347046449,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, 5G & Telecommunications, Cybersecurity, Software Services",,
Drop Off,Visitor Pass,Apex Pharma,Industry Association,Egypt,"""2026-01-13T09:23:27.867Z""",Healthcare,,FALSE,TRUE,It Manager,,Egypt,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T09:23:27.000Z""",,5336473892,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Networking & Infrastructure, Future Mobility & Transportation, HealthTech, Marketing & Advertising Tech, Smart Manufacturing",,
Completed,All Access Pass,ALPHAEZ COMPUTER COMPANY FOR IT CONSULTING,Corporate,Kuwait,"""2026-01-13T09:08:13.379Z""",Data Centres,,FALSE,FALSE,Sales Manager,,Egypt,FALSE,Windows NT 10.0,0,101,international,card,Paid,,,,,,Online Page,,,Delegate,,"""2026-01-13T09:10:50.000Z""",,5250330383,,,,,,No,,"Artificial Intelligence, Cybersecurity, Data Centres",,
Completed,Exhibitor,ZenHR,,Jordan,"""2026-01-13T09:05:38.203Z""",,,FALSE,FALSE,Account Executive ,,Jordan,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-13T09:05:38.203Z""",,7004871928,,,,,,No,,,,
Completed,Visitor Pass,Oryx Group,SME,Egypt,"""2026-01-13T09:02:29.234Z""",Digital Transformation,,FALSE,FALSE,Director Business Development ,,Sudan,FALSE,iPhone,0,7,international,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-13T09:07:05.000Z""",,7136376329,,,,,,No,,"5G & Telecommunications, AgriTech & FoodTech, Artificial Intelligence, Big Data & Analytics, Internet of Things (IOT)",,
Completed,Visitor Pass,Global Brands Group,Corporate,Egypt,"""2026-01-13T08:53:31.000Z""",Digital Transformation,,FALSE,FALSE,Customer Success Unit Manager,,Egypt,FALSE,iPhone,210,0,local,card,Paid,2e3b023e-dc50-436b-865e-5284162cbcab,prepopHQ56M1,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T08:54:47.000Z""",,2535044398,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"3D Printing & Printing Services, Artificial Intelligence, Big Data & Analytics, Cloud Services, Blockchain",,
Completed,All Access Pass,ACC,Corporate,Kuwait,"""2026-01-13T08:52:12.518Z""",Data Centres,,FALSE,FALSE,Human Resources Manager,,Jordan,FALSE,Windows NT 10.0,0,101,international,card,Paid,,,,,,Online Page,,,Delegate,,"""2026-01-13T08:53:51.000Z""",,6671382137,aiemeaegypt26,,popup,website,,No,,"Artificial Intelligence, Cybersecurity, Data Centres",,
Completed,Exhibitor,BMB,,Egypt,"""2026-01-13T08:39:36.156Z""",,,FALSE,FALSE,Sales Engineer,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-13T08:39:36.156Z""",,5214022950,,,,,,No,,,,
Completed,Visitor Pass,KVRD ,Investment Fund,Egypt,"""2026-01-13T08:24:40.359Z""",Construction & Infrastructure,,FALSE,FALSE,CEO,,Egypt,FALSE,iPhone,210,0,local,card,Paid,60e56192-b3f7-4765-af49-197873a19d08,prepopU8R6TM,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T08:25:41.000Z""",,3007273274,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Sustainability & Green Climate - Tech, Smart Manufacturing",,
Completed,Visitor Pass,GenArabia,Startup,Egypt,"""2026-01-13T08:22:52.133Z""",Artificial Intelligence,,FALSE,FALSE,AI Engineer,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,Idea Stage/Bootstrapping,,Visitor Pass,,"""2026-01-13T08:22:52.133Z""",,2432111561,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics",Other,
Completed,Visitor Pass,About Digital,SME,Pakistan,"""2026-01-13T08:10:20.830Z""",Digital Transformation,,FALSE,FALSE,VIP Flour Mills and Agri Industries,,Pakistan,FALSE,Windows NT 10.0,0,7,international,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-13T08:12:23.000Z""",,2266665452,,,,,,Yes,,"Ecommerce, Marketing & Advertising Tech",,
Completed,Visitor Pass,Vodafone,Corporate,Egypt,"""2026-01-13T08:05:20.595Z""",SG & Telecommunications,,FALSE,FALSE,QA and Test Associate Manager,,Egypt,FALSE,iPhone,300,0,local,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-13T08:05:59.000Z""",,9912554919,aiemeaegypt26,,popup,website,,No,,"Quantum & High Performance Computing, Artificial Intelligence, Cybersecurity",,
Completed,Visitor Pass,About Digital,SME,Pakistan,"""2026-01-13T07:57:00.389Z""",Digital Transformation,,FALSE,FALSE,Director Public Sector and Tenders,,Pakistan,FALSE,Windows NT 10.0,0,7,international,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-13T08:06:30.000Z""",,1855516037,,,,,,Yes,,"Ecommerce, Marketing & Advertising Tech",,
Drop Off,Visitor Pass,Smart vision,Corporate,Egypt,"""2026-01-13T07:53:16.054Z""",Construction & Infrastructure,,FALSE,TRUE,Ceo,,Egypt,FALSE,Android 10,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T07:53:37.000Z""",,9202866739,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"3D Printing & Printing Services, Artificial Intelligence, Ecommerce, Marketing & Advertising Tech, Media",,
Completed,Visitor Pass,Amazon Web Services,Freezone,United Arab Emirates,"""2026-01-13T07:27:54.073Z""",Cloud Services,,FALSE,FALSE,Account Manager,,Egypt,FALSE,Windows NT 10.0,210,0,local,card,Paid,66daaf98-20f9-4fd6-bdee-7dcd582f584f,prepop67VPAY,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T07:29:50.000Z""",,1394987399,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Smart Manufacturing, Media",,
Completed,Visitor Pass,About Digital,SME,Pakistan,"""2026-01-13T06:52:07.972Z""",Digital Transformation,,FALSE,FALSE,E- Commerce Performance Manager,,Pakistan,FALSE,Windows NT 10.0,0,7,international,,Unpaid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-13T07:49:27.000Z""",,2582224265,,,,,,Yes,,"Ecommerce, Marketing & Advertising Tech, Networking & Infrastructure",,
Completed,Visitor Pass,Gupco,Industry Association,Egypt,"""2026-01-13T06:39:09.444Z""",Energy & Utilities,,FALSE,FALSE,It Genneral Managet,,Egypt,FALSE,Windows NT 10.0,210,0,local,card,Paid,00143d23-d8ca-4648-9f73-60e604d0752c,prepopGCYOLE,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T06:30:37.000Z""",,3098290520,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Big Data & Analytics, Sustainability & Green Climate - Tech, Unmanned Aerial Vehicles (Drones)",,
Drop Off,Visitor Pass,national oil catering company,Government,Libya,"""2026-01-13T06:34:45.835Z""",Government,,FALSE,TRUE,Manger IT department,,Libya,FALSE,Windows NT 10.0,0,7,international,,Unpaid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-13T06:35:14.000Z""",,9506464276,aiemeaegypt26,,popup,website,,Yes,,"Data Centres, Software Services, Big Data & Analytics, Networking & Infrastructure, Cloud Services",,
Drop Off,Visitor Pass,Icon,Industry Association,Egypt,"""2026-01-13T06:30:45.996Z""",Construction & Infrastructure,,FALSE,TRUE,It Manager,,Egypt,FALSE,Windows NT 10.0,0,7,international,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T09:31:56.000Z""",,3752458649,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Cloud Services, Software Services, Big Data & Analytics, Marketing & Advertising Tech",,
Completed,Student Delegate Pass,,,Egypt,"""2026-01-13T05:25:46.757Z""",Education,,FALSE,FALSE,student,,Nigeria,FALSE,Mac OS X 10_15_7,0,0,,,Unpaid,,,,,Ain Shams University,Online Page,,https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/c24b4b65-9a22-406f-9606-79261db097da_20260113_052546.pdf,Student Delegate Pass,,"""2026-01-13T05:40:50.883Z""",,4055881919,aiemeaegypt26,,popup,GITEXwebsite,,No,,"3D Printing & Printing Services, Software Services, Education Tech, Immersive Tech, HealthTech",,
Completed,All Access Pass,Saudi Telecom Company,Corporate,Saudi Arabia,"""2026-01-13T04:23:38.020Z""",Media & Advertising,,FALSE,FALSE,District Affairs Director,,Saudi Arabia,FALSE,Windows NT 10.0,0,50.5,international,apple_pay,Paid,42418106-f265-4142-95ac-07f969d4669c,AIEEGY50,,,,Online Page,,,Delegate,,"""2026-01-13T04:30:35.000Z""",,8141286783,,,,,,Yes,,"5G & Telecommunications, Smart Cities, Media, Marketing & Advertising Tech",,
Completed,Visitor Pass,Solutions by stc,Freezone,Egypt,"""2026-01-13T04:08:48.250Z""",Artificial Intelligence,,FALSE,FALSE,AI Presales Lead,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-13T04:08:48.250Z""",,9072269484,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics",,
Completed,Visitor Pass,Faculty of grasuate studies for statistical research ,Academia,Egypt,"""2026-01-13T03:36:01.421Z""",Education,,FALSE,FALSE,Msc. Student ,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-13T03:36:01.421Z""",,8060290957,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Coding and Development",,
Completed,Media,,,Egypt,"""2026-01-13T00:28:54.827Z""",,Yes,FALSE,FALSE,Senior Software Engineer and Tech Influencer,Influencer / Digital Creator,Egypt,FALSE,Android 10,0,0,,,FOC,,,Abdulrahman Maher Tech,https://www.linkedin.com/in/abdulrahman-maher1,,Online Page,,,Media,Mr,"""2026-01-13T06:58:44.689Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260113_002854.pdf,2996230797,,,,,,No,,,,
Completed,Visitor Pass,Mega Build Up,Distributor,Egypt,"""2026-01-12T23:32:34.206Z""",Data Centres,,FALSE,FALSE,Solution Architect,,Egypt,FALSE,iPhone,210,0,local,card,Paid,b99426f9-3372-49a5-8409-971fd7ddcf65,prepopXDVZEG,,,,Pre Pop,,,Visitor Pass,,"""2026-01-12T23:34:25.000Z""",,8588143666,,,,,,No,,"Cybersecurity, Data Centres, Internet of Things (IOT)",,
Completed,Exhibitor,Conceptual MENA,,Egypt,"""2026-01-12T22:59:50.975Z""",,,FALSE,FALSE,Regional Projects and Operations Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T22:59:50.975Z""",,9057549665,,,,,,No,,,,
Completed,Exhibitor,Conceptual MENA,,Egypt,"""2026-01-12T22:57:56.042Z""",,,FALSE,FALSE,Regional Managing Director,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T22:57:56.042Z""",,7861662472,,,,,,No,,,,
Completed,Exhibitor,Conceptual MENA,,Egypt,"""2026-01-12T22:56:23.770Z""",,,FALSE,FALSE,Onground Projects Supervisor,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T22:56:23.770Z""",,6847752291,,,,,,No,,,,
Completed,Exhibitor,Conceptual MENA,,United Arab Emirates,"""2026-01-12T22:54:51.716Z""",,,FALSE,FALSE,Regional Projects and Operations Director,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T22:54:51.716Z""",,2744002195,,,,,,No,,,,
Completed,Visitor Pass,The Military Technical College ,Academia,Egypt,"""2026-01-12T22:40:04.904Z""",Artificial Intelligence,,FALSE,FALSE,Assoc. Prof. and Reseacher,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T22:40:04.904Z""",,2973332325,,,NtegralOneSolutions,VisitorInvite,,No,,"Big Data & Analytics, Cybersecurity, HealthTech, Artificial Intelligence, Quantum & High Performance Computing",,
Completed,Visitor Pass,Freelancer,Freezone,Egypt,"""2026-01-12T21:46:05.078Z""",Digital Transformation,,FALSE,FALSE,Technology Consultant Manager,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T21:46:05.078Z""",,6079901964,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Creative Economy, Data Centres, Quantum & High Performance Computing, Metaverse",,
Completed,Visitor Pass,ezzmedical ,Startup,Egypt,"""2026-01-12T21:22:08.956Z""",Healthcare,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,Series B,,Visitor Pass,,"""2026-01-12T21:22:08.956Z""",,6049346426,,,NtegralOneSolutions,VisitorInvite,,No,,"AgriTech & FoodTech, 3D Printing & Printing Services, Artificial Intelligence",Other,
Completed,Exhibitor,novomind AG,,Germany,"""2026-01-12T21:03:23.070Z""",,,FALSE,FALSE,CPO,,Germany,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T21:03:23.070Z""",,6911895194,,,,,,No,,,,
Completed,Exhibitor,novomind MEA,,United Arab Emirates,"""2026-01-12T20:52:26.845Z""",,,FALSE,FALSE,CEO,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T20:52:26.845Z""",,1434259960,,,,,,No,,,,
Completed,Visitor Pass,MEDGRAM Intelligence,Startup,Egypt,"""2026-01-12T19:32:23.072Z""",Digital Transformation,,FALSE,FALSE,CTO,,Egypt,FALSE,Windows NT 10.0,0,0,FOC,,FOC,,,,,,Pre Pop,Pre-Seed,,Visitor Pass,,"""2026-01-12T19:32:23.000Z""",,8388075246,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, HealthTech, Immersive Tech, Internet of Things (IOT), Metaverse",Private Equity,
Completed,Visitor Pass,Vodafone Egypt,Corporate,Egypt,"""2026-01-12T19:18:04.236Z""",Connectivity,,FALSE,FALSE,PUBLIC POLICY ASSOCIATE MANGER,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-12T19:18:04.000Z""",,6632139940,,,NtegralOneSolutions,VisitorInvite,,No,,"5G & Telecommunications, Artificial Intelligence, Data Centres, Internet of Things (IOT), Regulatory Technology",,
Completed,Visitor Pass,The HQs,Media,United Arab Emirates,"""2026-01-12T18:52:25.622Z""",Artificial Intelligence,,FALSE,FALSE,Ai Innovator,,Egypt,FALSE,Mac OS X 10_15_7,210,0,local,card,Paid,17d71f29-8430-4244-9e9c-c8ccbcba3979,prepopQIUR2F,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T08:00:21.000Z""",,3327744198,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"Artificial Intelligence, Future Mobility & Transportation, Marketing & Advertising Tech, PropTech, Incubator/Accelerator/Investment",,
Completed,Visitor Pass,Independent,Academia,Egypt,"""2026-01-12T18:16:53.204Z""",Artificial Intelligence,,FALSE,FALSE,AI Engineer,,Egypt,FALSE,Mac OS X 10_15_7,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T18:16:53.204Z""",,6073545257,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Coding and Development, Software Services, Education Tech",,
Completed,Visitor Pass,Orange Egypt ,Corporate,Egypt,"""2026-01-12T16:09:36.224Z""",Digital Transformation,,FALSE,FALSE,Senior Supervisor Digital Demand and Solutions ,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T16:09:36.224Z""",,3358368177,,,NtegralOneSolutions,VisitorInvite,,Yes,,"Artificial Intelligence, Cloud Services, Software Services",,
Completed,Visitor Pass,Crystal Mind,SME,Egypt,"""2026-01-12T15:55:07.368Z""",Retail Technology,,FALSE,FALSE,AI Solutions Engineer,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T15:55:07.368Z""",,2391699298,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Retail Tech",,
Completed,Exhibitor,Bmb group,,Jordan,"""2026-01-12T15:53:47.477Z""",,,FALSE,FALSE,Technical Manager,,Jordan,FALSE,Android 10,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T15:53:47.477Z""",,7083654755,,,,,,No,,,,
Completed,Visitor Pass,Authentic Solutions ,Startup,Egypt,"""2026-01-12T15:36:20.416Z""",Artificial Intelligence,,FALSE,FALSE,CEO,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,Pre-Seed,,Visitor Pass,,"""2026-01-12T15:36:20.416Z""",,6180325952,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Cybersecurity, Marketing & Advertising Tech, Software Services",Angel Investor,
Completed,Exhibitor,OLIMI AI,,Egypt,"""2026-01-12T15:11:55.116Z""",,,FALSE,FALSE,Node.js Developer,,Egypt,FALSE,Linux x86_64,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T15:11:55.116Z""",,8026267371,,,,,,No,,,,
More Info,Student Delegate Pass,,,Egypt,"""2026-01-12T14:58:40.966Z""",Artificial Intelligence,,FALSE,FALSE,Student ,,Sudan,TRUE,Android 10,0,0,,,Unpaid,,,,,AUC ,Online Page,,https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/c24b4b65-9a22-406f-9606-79261db097da_20260112_145840.webp,Student Delegate Pass,,"""2026-01-13T05:41:58.448Z""",,9808208338,,,,,,No,,"Artificial Intelligence, Unmanned Aerial Vehicles (Drones), Big Data & Analytics, 3D Printing & Printing Services, Internet of Things (IOT)",,
Completed,Exhibitor,Olimi AI,,Egypt,"""2026-01-12T14:48:45.419Z""",,,FALSE,FALSE,CEO,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T14:48:45.419Z""",,4207248934,,,,,,No,,,,
Completed,Exhibitor,Olimi AI,,Egypt,"""2026-01-12T14:47:49.485Z""",,,FALSE,FALSE,CCO,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T14:47:49.485Z""",,4995534847,,,,,,No,,,,
Completed,Visitor Pass,PaxeraHealth,Corporate,Egypt,"""2026-01-12T14:39:09.346Z""",Artificial Intelligence,,FALSE,FALSE,AI Engineer,,Egypt,FALSE,Windows NT 10.0,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T14:39:09.346Z""",,1595587226,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, HealthTech",,
Completed,Exhibitor,Olimi AI,,Egypt,"""2026-01-12T14:37:48.545Z""",,,FALSE,FALSE,UX UI Designer,,Egypt,FALSE,Mac OS X 10_15_7,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T14:37:48.545Z""",,3363959375,,,,,,No,,,,
Drop Off,All Access Pass,FlairsTech,Corporate,Egypt,"""2026-01-12T14:33:51.959Z""",Banking & Insurance,,FALSE,TRUE,Software Technical Lead,,Egypt,FALSE,Android 10,5000,0,local,,Unpaid,,,,,,Online Page,,,Delegate,,"""2026-01-14T00:00:01.000Z""",,1467607484,,,,,,No,,"Digital Finance, Software Services",,
Completed,Visitor Pass,Nti,Government,Egypt,"""2026-01-12T14:19:45.868Z""",Education,,FALSE,FALSE,Dr,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T14:19:45.868Z""",,4053454030,,,NtegralOneSolutions,VisitorInvite,,No,,"5G & Telecommunications, Internet of Things (IOT), Networking & Infrastructure",,
